"","wk0-m10","wk0-m11","wk0-m12","wk0-m13","wk0-m14","wk0-m15","wk0-m16","wk0-m17","wk0-m19","wk0-m2","wk0-m20","wk0-m21","wk0-m23","wk0-m24","wk0-m25","wk0-m26","wk0-m27","wk0-m3","wk0-m4","wk0-m5","wk0-m6","wk0-m7","wk0-m8","wk0-m9","wk10-m10","wk10-m11","wk10-m12","wk10-m13","wk10-m14","wk10-m15","wk10-m16","wk10-m17","wk10-m19","wk10-m2","wk10-m20","wk10-m21","wk10-m23","wk10-m24","wk10-m25","wk10-m26","wk10-m27","wk10-m3","wk10-m4","wk10-m5","wk10-m6","wk10-m7","wk10-m8","wk10-m9","wk12-m10","wk12-m11","wk12-m12","wk12-m13","wk12-m14","wk12-m15","wk12-m16","wk12-m17","wk12-m19","wk12-m2","wk12-m20","wk12-m21","wk12-m23","wk12-m24","wk12-m25","wk12-m26","wk12-m27","wk12-m3","wk12-m4","wk12-m5","wk12-m6","wk12-m7","wk12-m8","wk12-m9","wk14-m10","wk14-m11","wk14-m12","wk14-m13","wk14-m14","wk14-m15","wk14-m16","wk14-m17","wk14-m19","wk14-m2","wk14-m20","wk14-m21","wk14-m23","wk14-m24","wk14-m25","wk14-m26","wk14-m27","wk14-m3","wk14-m4","wk14-m5","wk14-m6","wk14-m7","wk14-m8","wk14-m9","wk18-m10","wk18-m11","wk18-m12","wk18-m13","wk18-m14","wk18-m15","wk18-m16","wk18-m17","wk18-m19","wk18-m2","wk18-m20","wk18-m21","wk18-m23","wk18-m24","wk18-m25","wk18-m26","wk18-m27","wk18-m3","wk18-m4","wk18-m5","wk18-m6","wk18-m7","wk18-m8","wk18-m9","wk22-m10","wk22-m11","wk22-m12","wk22-m13","wk22-m14","wk22-m15","wk22-m16","wk22-m17","wk22-m19","wk22-m2","wk22-m20","wk22-m21","wk22-m23","wk22-m24","wk22-m25","wk22-m26","wk22-m27","wk22-m3","wk22-m4","wk22-m5","wk22-m6","wk22-m7","wk22-m8","wk22-m9"
"ASV1222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0700181651746,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13151417368741,0,4.92404327917944,0,0,0,6.14202623578941,0,0,0,0,0,0,0,0,0,0,0,0,3.02545579718713,0,0,0,0,0,0,0,0,0,0,2.18633207124349,0,0,0,0,0,5.05607106334232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29867793382087,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1224",0,5.4339983715309,4.73070519970845,3.07994442535876,4.00728091409926,0,0,0,0,0,0,0,0,0,0,0,0,5.62573406131824,0,5.07864118642767,0,3.70017329668205,2.96410640613994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1016378794502,0,0,0,0,0,0,0,0,0,6.25428054194917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72891181576085,0,0,0,0,0,0,0,0,4.22037093973806,0,0,0,0,0,0,0,0,3.03778349297288,0,0,0,0,0,0,0,0,7.41814756052239,0,0,3.81697755634288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51636591767114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13778822281654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42324007183517,0,0,0,0,0,0,0,3.91891230028106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86324819823917,0,0,0,0,0,0,0,4.37315385537479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32890865957975,0,0,0,0,0,0,0,5.36908692300308,0
"ASV1228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53338791849346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07643080289978,0,0,5.86826197322229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63870550435616,0,4.55624389186512,0,0,0,0,0,0,4.67062439203596,0,5.59469396197621,0,0,0,0,0,0,0,0,0,0
"ASV1229",1.75814222500028,0,0,3.58211229245232,1.95026768133265,3.71320570339703,0,0,0,3.63423204518643,0,0,0,0,0,0,0,3.73317465273205,4.61903524292386,4.14302978189779,3.7570071429597,0,4.21715163961408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08847143945464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41734949103416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1887921843006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85919792660509,0,0,0
"ASV1230",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09624743414776,4.78919743207417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62523866557318,0,0,0,5.3960665108564,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45628139815569,3.50265871552224,0,0,0,0,3.2902256248963,0,0,0,3.37001389084243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86291974139143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97722515315167,0,0,0,0,0,0,0,0,0
"ASV1232",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37069763988991,0,0,0,7.30563575926042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78690479106711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35143020699963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18816870646569,0,0,0,0,0
"ASV1233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61501810108111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4576843743042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87699831585019,0,3.84466736838072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30941113027288,0,2.79670301845725,0,0,0,0,0
"ASV1235",0,1.50640705362683,0,0.500616471124632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852702771886834,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26958231255604,0,0,0,0,4.47692873922712,0,0,0,3.54690287362994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37216855552196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84785983128903,0,0,0,0,0,1.01612062408947,0,0,0,3.67450607689448,0,0,0,0,0,0,0,4.1891463288986,0,0,0,0,0,0,0,2.91926654561695,0,0,0,0,0,3.67641886433323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96586367725618,4.14857316508466,0,0,3.36978060471791,0
"ASV1236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42238076060432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61456946495944,0,0,0,0,0,0,0,0,0,0,0,0,4.51292009619281,0,0,5.58595108185296,0,0,0,0,0,0,0,0,0,0,0,0,3.88085713870661,0,0,0,0,0,0,0,0,0,0,4.32539663092644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17759004898267,0,0,0,0,0,0,0,0,4.31118479322783,0,0,0,0,0,0,0,0,5.66182618566592,4.07061754151962
"ASV1237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72413370652519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.57921682262334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25525906672975,0,0,0,0,6.07019078455757
"ASV1238",0,0,0,0,3.45116724680827,0,0,0,0,2.22047663213134,0,0,0,0,0,0,0,0,0,4.31984511432474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76501959967565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98657439411967,4.25981616722928,0,4.56753701652805,0,2.29719143441511,0,0,3.11691713062403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72955710185533,0,3.2981314910377,0,3.4547692082195,0,0,3.46023100496754,0,0,0,0,0.910963785811975,0,0,1.37579015644551,0,4.27264565438321,0,0,0,0,3.51833663211065,4.54123195557402,2.85560359696998,0
"ASV1240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21436935011995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54195372545148,0,0,0,0,0,0,0,0,0,5.64931470536637,0,0,0,0,0,0,0,0,0,0,0,4.18156373871093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43558467340282,0,0,0,0,0,0,0,0,4.92492452712692,0,0,0,0,0
"ASV1241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33146504348082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73978176956176,0,0,0,0,0,0,0,0,0,0,0,4.14857316508466,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08526008641548,0,0,0,0,0,3.29864274174781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45486833655303,0,4.05693374193689,0,0,0,0,4.38109423278997,0,0,1.37764960575695,0,0,0,0,3.69340529348769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39074511412096,0,0,0,0,0,0,0,0,0
"ASV1242",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35484195524079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04806999873636,0,0,0,0,0,0,0,3.91398342481654,0,0,0,0,0,0,0,0,0,0,0,0,5.23973585349166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49730279079094,0,0,0,0,0,0,0,0,0,0,4.32539663092644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00231789701339,0,0,0,0,0,0,0,2.37394869020957,0,0,0,0,0,0,0,0,0,4.07061754151962
"ASV1243",2.02070591063841,0,0,0,0,1.30132103735776,0,4.5481466855458,0,0.639605368095593,0,0,0,0,4.49529459086642,0,0,3.6263147360734,3.70184312696835,0,0,0,0.852702771886834,2.93538055924337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54865425866152,0,0,0,0,0,0,0,0,0,0,0,0,4.0400825011751,0,0,0,0,0,0,0,2.23702899798969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5967471956948,0,0,0,0,0,0,4.24185111202608,0,0,0,3.47436389438117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95647471349913,0,0
"ASV1244",0,1.82766265452401,0.607344547372339,0,2.53440587296433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07948948835911,1.36768971197195,2.53116708339357,0.852702771886834,0,3.35229923102029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43149380258166,0,2.6034939299707,0,0,0,0,0,0,0,3.28828983041114,0,1.8523872802113,0,0,0,0,0,0,0,0,1.20331895332838,0,3.59196920182831,0,0,0,0,0,0,0,2.84412569934584,0,0,0,1.76337332853113,0,0,0,0,0,0,0,2.18633207124349,0,0,0,0,3.93627133633501,1.01612062408947,0,0,0,0,0,0,0,0,0,0,0,3.56794007616177,0,0,0,0,0,0,0,2.1831427891611,0,0,0,0,0,0,0,0,3.04865008187802,0,0,0,0,0,0,0,0,3.82779880064774,3.48843288732242,0,0.111091641096984,0,0,4.18816870646569,0,0,0,3.74807884071862,2.70894100614286
"ASV1245",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18027938767586,0,0,0,0,0,0,0,0,0,0,4.29254244060192,0,3.04066337528165,0,0,4.19691280241125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20546863981201,0,0,0,0,0,0,0,0,0,2.13047612769896,3.59714217942323,0,0,4.22037093973806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70030669096141,0,3.70110549434338,0,5.19722387239833,0,0,0,0,0,4.64550420142192,0,0,0,0,0,0,0,0,0,2.48679213466411
"ASV1246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94670190211541,0,0,0,0,0,0,0,4.47247015146174,0,0,0,0,0,0,6.58812412797231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08766840951691,0,0,0,0,4.40415855393021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11780559704606,0,0,0,4.29534196671074,0
"ASV1247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77502419232077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05491747522835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73741872365604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34426510444842,0,0,0,0,0,0,0,0,0
"ASV1248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76989419875519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37551944808914,0,5.26874765474843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36454364398219,0,3.96586367725618,0,0,0,0,0
"ASV1249",4.38803931520521,0,3.18707450879874,2.95451628454955,2.3646870150054,0,0,0,0,4.44125701157682,0,0,0,0,0,0,0,0,0,4.26328073148398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93173404768837,0,0,0,0,0,0,0,4.59966259375833,0,0,0,0,0,2.82009858204922,0,0,0,0,0,0,0,0,0,5.65918788015831,0,0,0,0,0,0,0,0,0,1.92052902615365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59607775705077,0,0,0,0,2.6042543876525,0,0,0,4.04750573150325,0
"ASV1250",0,0,0,0,4.31750598092248,0,0,0,0,3.5411739570616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4628467562195,0,0,0,0,0,0,0.96695247742703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08638548730928,0,0,0,0,0,0,0,0,3.74269744736187,0,0,0,0,0,0,0,0,0,0,0,3.0125745003176,0,2.86800394519525,0,3.43363407295889,0,0,3.11691713062403,0,0,0,0,0,0,3.8212139044815,0,0,0,0,0,0,0,0,0,0,0,1.97765974821001,0,3.99506514525747,4.04807241426329,0,2.32376900387205,0,2.92972943217146,0,0,4.07636646176462,0,0,3.37302663392586,0,3.80335056709004,0,0,0,0,2.78192696710014,0,3.6326609022838,0
"ASV1251",0,0,0,0,2.82361256622778,0,0,0,0,2.80475556615087,0,0,0,0,0,0,0,0,0.951169937228368,0,4.85616568552125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.36575084621369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47340744473122,0
"ASV1252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53283585163169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45541048135053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60910839839805,5.81517366247975,0,0,0,0,0,0,0,0,0,0,0,0,4.95446527752677,0,3.97392599002943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97583896341714,0,0,5.14729985651695,4.85572798725234,0,0,0,0,0,3.22882274533642,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78175815317907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21472496988359,0,0,3.74438908031164,0,0,0,0,0,0,0,0,0,0,0,5.34957477094235,0,0,0,0,0,0,0,0,2.79599412138763,0,4.01198220711122,0,0,0,0,0,3.91316173847918,0,0,0,0,0,0,0,0,3.00418347767477,0,0,0,0,0,5.57029597679062,0,0,2.90004237496325,0,0,0,0,4.99532673433854,2.44212009446078,0,0,0,0,0,1.49423290361177,0,3.16522637067906,0,0,0,0,0,0,0,0,3.14958146332364,5.09160201211481,2.90140338122464
"ASV1254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75290483627383,0,0,0,0,0.978854012241323,4.38134789663978,2.77081334816677,3.59673501817967,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76925562754468,0,0,0,0,0,0,0,1.78689846821627,0,4.53500513025592,0,0,1.28816148059997,0,0,0,0,0,0,0,0,0,0,2.24150526748159,0,0,0,0,0,1.18842881750296,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1696625591997,0,0,0,0,0,2.23760288413654,0,0,0,4.0700499846243,0,0,0,0,0,2.05306912216983,0,0,0,0,0,0,3.46023100496754,0,0,4.34922218331309,0,0,0,0,0,0,0,1.63043563032886,0,0,0,0,0,0,0
"ASV1255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83618422920848,4.51751023196782,0,0,0,0,0,0,0,0,4.51292009619281,5.41667830946648,0,0,0,0,0,0,0,0,0,0,0,0,5.56733542335912,0,0,0,0,0,0,0,0,0,5.51075995953079,4.15775644905472,0,0,0,0,0,0,0,0,0,0,0,0,4.14569646216258,0,0,0,0,0,0,0,0,0,1.90842259302388,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53283585163169,3.52664693256342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54865425866152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87051410469916,0,0,0,0,0,0,0,0,0,0,0,2.95825328765225,0,0,0,0,0,0,0,3.72698526099436,3.15825838640166,0,3.81942176481445,0,0,0,0,0,3.27608423741998,0,0,0,0,0,0,0,3.23658945188096,1.68404041608674,0,0,0,0,0,3.83379973713204,0,0,1.31763696991143,0,0,0,0,4.88431939829072,2.17943726619808,0,0,0,0,0,2.90714947610686,4.38120118150414,3.48694136909387,3.37302663392586,0,0,0,0,0,0,0,2.47215552687013,5.47340744473122,3.22307563380355
"ASV1257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54241192960405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69303580318922,5.86773131888178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97509992864045,0,0,0,0,0,0,0,0,0
"ASV1258",4.60370459472523,0,3.92362026821162,3.81645782751791,5.51278665664256,0,0,0,0,3.09401349317688,0,0,0,0,0,0,0,0,3.40655416786365,5.01154046152388,3.45231889575747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1259",3.24175214691052,4.25842696171134,3.18707450879874,4.30169079302473,0,3.5206647298552,0,0,0,3.63423204518643,0,0,0,0,0,0,0,3.09614395760277,0,5.7688491026189,4.61230090019252,3.4372859559324,2.43413583111085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
